,Player Id,Team,Games Played,Total Tackles,Birth Place,Birthday,Experience,Height (inches),Name,Weight (lbs),Years Played
13419,deionsanders/2502820,Dallas Cowboys,16,--,"Fort Myers , FL",8/9/1967,14 Seasons,73.0,"Sanders, Deion",198.0,1989 - 2005
13420,deionsanders/2502820,Dallas Cowboys,9,--,"Fort Myers , FL",8/9/1967,14 Seasons,73.0,"Sanders, Deion",198.0,1989 - 2005
13421,deionsanders/2502820,San Francisco 49ers,14,--,"Fort Myers , FL",8/9/1967,14 Seasons,73.0,"Sanders, Deion",198.0,1989 - 2005
13422,deionsanders/2502820,Atlanta Falcons,11,--,"Fort Myers , FL",8/9/1967,14 Seasons,73.0,"Sanders, Deion",198.0,1989 - 2005
13423,deionsanders/2502820,Atlanta Falcons,13,--,"Fort Myers , FL",8/9/1967,14 Seasons,73.0,"Sanders, Deion",198.0,1989 - 2005
13424,deionsanders/2502820,Atlanta Falcons,15,--,"Fort Myers , FL",8/9/1967,14 Seasons,73.0,"Sanders, Deion",198.0,1989 - 2005
13425,deionsanders/2502820,Atlanta Falcons,16,--,"Fort Myers , FL",8/9/1967,14 Seasons,73.0,"Sanders, Deion",198.0,1989 - 2005
13426,deionsanders/2502820,Atlanta Falcons,15,--,"Fort Myers , FL",8/9/1967,14 Seasons,73.0,"Sanders, Deion",198.0,1989 - 2005
13427,jameshardy/1024,Buffalo Bills,2,0,"Fort Wayne , IN",12/24/1985,4 Seasons,77.0,"Hardy, James",220.0,2008 - 2011
13428,jameshardy/1024,Buffalo Bills,14,1,"Fort Wayne , IN",12/24/1985,4 Seasons,77.0,"Hardy, James",220.0,2008 - 2011
13429,walirainer/2502577,Houston Texans,0,0,"Rockingham , NC",4/19/1977,8 Seasons,74.0,"Rainer, Wali",240.0,1999 - 2006
13430,walirainer/2502577,Detroit Lions,16,49,"Rockingham , NC",4/19/1977,8 Seasons,74.0,"Rainer, Wali",240.0,1999 - 2006
13431,walirainer/2502577,Detroit Lions,16,20,"Rockingham , NC",4/19/1977,8 Seasons,74.0,"Rainer, Wali",240.0,1999 - 2006
13432,walirainer/2502577,Detroit Lions,16,23,"Rockingham , NC",4/19/1977,8 Seasons,74.0,"Rainer, Wali",240.0,1999 - 2006
13433,walirainer/2502577,Jacksonville Jaguars,16,92,"Rockingham , NC",4/19/1977,8 Seasons,74.0,"Rainer, Wali",240.0,1999 - 2006
13434,walirainer/2502577,Cleveland Browns,14,82,"Rockingham , NC",4/19/1977,8 Seasons,74.0,"Rainer, Wali",240.0,1999 - 2006
13435,walirainer/2502577,Cleveland Browns,16,--,"Rockingham , NC",4/19/1977,8 Seasons,74.0,"Rainer, Wali",240.0,1999 - 2006
13436,walirainer/2502577,Cleveland Browns,16,--,"Rockingham , NC",4/19/1977,8 Seasons,74.0,"Rainer, Wali",240.0,1999 - 2006
13437,paullankford/2501696,Miami Dolphins,15,--,"New York , NY",6/15/1958,10 Seasons,73.0,"Lankford, Paul",178.0,1982 - 1991
13438,paullankford/2501696,Miami Dolphins,7,--,"New York , NY",6/15/1958,10 Seasons,73.0,"Lankford, Paul",178.0,1982 - 1991
13439,paullankford/2501696,Miami Dolphins,16,--,"New York , NY",6/15/1958,10 Seasons,73.0,"Lankford, Paul",178.0,1982 - 1991
13440,paullankford/2501696,Miami Dolphins,13,--,"New York , NY",6/15/1958,10 Seasons,73.0,"Lankford, Paul",178.0,1982 - 1991
13441,paullankford/2501696,Miami Dolphins,12,--,"New York , NY",6/15/1958,10 Seasons,73.0,"Lankford, Paul",178.0,1982 - 1991
13442,paullankford/2501696,Miami Dolphins,12,--,"New York , NY",6/15/1958,10 Seasons,73.0,"Lankford, Paul",178.0,1982 - 1991
13443,paullankford/2501696,Miami Dolphins,16,--,"New York , NY",6/15/1958,10 Seasons,73.0,"Lankford, Paul",178.0,1982 - 1991
13444,paullankford/2501696,Miami Dolphins,16,--,"New York , NY",6/15/1958,10 Seasons,73.0,"Lankford, Paul",178.0,1982 - 1991
13445,paullankford/2501696,Miami Dolphins,16,--,"New York , NY",6/15/1958,10 Seasons,73.0,"Lankford, Paul",178.0,1982 - 1991
13446,paullankford/2501696,Miami Dolphins,7,--,"New York , NY",6/15/1958,10 Seasons,73.0,"Lankford, Paul",178.0,1982 - 1991
13447,jamesfenderson/2504499,New Orleans Saints,9,6,"Long Beach , CA",10/24/1976,3 Seasons,69.0,"Fenderson, James",200.0,2001 - 2003
13448,jamesfenderson/2504499,New Orleans Saints,16,5,"Long Beach , CA",10/24/1976,3 Seasons,69.0,"Fenderson, James",200.0,2001 - 2003
13449,jamesfenderson/2504499,New Orleans Saints,4,2,"Long Beach , CA",10/24/1976,3 Seasons,69.0,"Fenderson, James",200.0,2001 - 2003
13450,bennelson/2505412,Minnesota Vikings,3,2,"Coon Rapids , MN",8/21/1979,1 Season,74.0,"Nelson, Ben",185.0,2004 - 2007
13451,kenechiudeze/2506080,Minnesota Vikings,16,47,Nigeria,3/5/1983,5 Seasons,75.0,"Udeze, Kenechi",281.0,2004 - 2008
13452,kenechiudeze/2506080,Minnesota Vikings,16,29,Nigeria,3/5/1983,5 Seasons,75.0,"Udeze, Kenechi",281.0,2004 - 2008
13453,kenechiudeze/2506080,Minnesota Vikings,3,5,Nigeria,3/5/1983,5 Seasons,75.0,"Udeze, Kenechi",281.0,2004 - 2008
13454,kenechiudeze/2506080,Minnesota Vikings,16,36,Nigeria,3/5/1983,5 Seasons,75.0,"Udeze, Kenechi",281.0,2004 - 2008
13455,natekaeding/2505937,Miami Dolphins,2,0,"Iowa City , IA",3/26/1982,9 Seasons,72.0,"Kaeding, Nate",187.0,2004 - 2012
13456,natekaeding/2505937,San Diego Chargers,3,0,"Iowa City , IA",3/26/1982,9 Seasons,72.0,"Kaeding, Nate",187.0,2004 - 2012
13457,natekaeding/2505937,San Diego Chargers,1,0,"Iowa City , IA",3/26/1982,9 Seasons,72.0,"Kaeding, Nate",187.0,2004 - 2012
13458,natekaeding/2505937,San Diego Chargers,13,0,"Iowa City , IA",3/26/1982,9 Seasons,72.0,"Kaeding, Nate",187.0,2004 - 2012
13459,natekaeding/2505937,San Diego Chargers,16,2,"Iowa City , IA",3/26/1982,9 Seasons,72.0,"Kaeding, Nate",187.0,2004 - 2012
13460,natekaeding/2505937,San Diego Chargers,16,2,"Iowa City , IA",3/26/1982,9 Seasons,72.0,"Kaeding, Nate",187.0,2004 - 2012
13461,natekaeding/2505937,San Diego Chargers,16,1,"Iowa City , IA",3/26/1982,9 Seasons,72.0,"Kaeding, Nate",187.0,2004 - 2012
13462,natekaeding/2505937,San Diego Chargers,16,5,"Iowa City , IA",3/26/1982,9 Seasons,72.0,"Kaeding, Nate",187.0,2004 - 2012
13463,natekaeding/2505937,San Diego Chargers,16,3,"Iowa City , IA",3/26/1982,9 Seasons,72.0,"Kaeding, Nate",187.0,2004 - 2012
13464,natekaeding/2505937,San Diego Chargers,16,2,"Iowa City , IA",3/26/1982,9 Seasons,72.0,"Kaeding, Nate",187.0,2004 - 2012
13465,kellytalavou/2507026,Baltimore Ravens,3,1,"Santa Ana , CA",10/4/1984,3 Seasons,74.0,"Talavou, Kelly",350.0,2007 - 2010
13466,pattillman/2503360,Arizona Cardinals,12,92,"Fremont , CA",11/6/1976,4 Seasons,71.0,"Tillman, Pat",202.0,1998 - 2001
13467,pattillman/2503360,Arizona Cardinals,16,--,"Fremont , CA",11/6/1976,4 Seasons,71.0,"Tillman, Pat",202.0,1998 - 2001
13468,pattillman/2503360,Arizona Cardinals,16,--,"Fremont , CA",11/6/1976,4 Seasons,71.0,"Tillman, Pat",202.0,1998 - 2001
13469,pattillman/2503360,Arizona Cardinals,16,--,"Fremont , CA",11/6/1976,4 Seasons,71.0,"Tillman, Pat",202.0,1998 - 2001
13470,douggabriel/2505605,Oakland Raiders,3,0,"Miami , FL",8/27/1980,4 Seasons,74.0,"Gabriel, Doug",215.0,2003 - 2007
13471,douggabriel/2505605,New England Patriots,12,4,"Miami , FL",8/27/1980,4 Seasons,74.0,"Gabriel, Doug",215.0,2003 - 2007
13472,douggabriel/2505605,Oakland Raiders,14,1,"Miami , FL",8/27/1980,4 Seasons,74.0,"Gabriel, Doug",215.0,2003 - 2007
13473,douggabriel/2505605,Oakland Raiders,16,3,"Miami , FL",8/27/1980,4 Seasons,74.0,"Gabriel, Doug",215.0,2003 - 2007
13474,douggabriel/2505605,Oakland Raiders,12,4,"Miami , FL",8/27/1980,4 Seasons,74.0,"Gabriel, Doug",215.0,2003 - 2007
13475,anthonysagnella/2524795,Washington Redskins,3,--,"New Haven , CT",2/28/1964,1 Season,77.0,"Sagnella, Anthony",260.0,1987 - 1987
13476,dewaynewashington/2503550,Kansas City Chiefs,16,13,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13477,dewaynewashington/2503550,Jacksonville Jaguars,16,76,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13478,dewaynewashington/2503550,Pittsburgh Steelers,16,60,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13479,dewaynewashington/2503550,Pittsburgh Steelers,16,55,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13480,dewaynewashington/2503550,Pittsburgh Steelers,16,77,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13481,dewaynewashington/2503550,Pittsburgh Steelers,16,--,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13482,dewaynewashington/2503550,Pittsburgh Steelers,16,--,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13483,dewaynewashington/2503550,Pittsburgh Steelers,16,--,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13484,dewaynewashington/2503550,Minnesota Vikings,16,--,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13485,dewaynewashington/2503550,Minnesota Vikings,16,--,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13486,dewaynewashington/2503550,Minnesota Vikings,15,--,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13487,dewaynewashington/2503550,Minnesota Vikings,16,--,"Durham , NC",12/27/1972,12 Seasons,71.0,"Washington, Dewayne",193.0,1994 - 2005
13488,markuskoch/2501642,Washington Redskins,0,--,Niedermarsberg Germany,2/13/1963,7 Seasons,77.0,"Koch, Markus",262.0,1986 - 1992
13489,markuskoch/2501642,Washington Redskins,6,--,Niedermarsberg Germany,2/13/1963,7 Seasons,77.0,"Koch, Markus",262.0,1986 - 1992
13490,markuskoch/2501642,Washington Redskins,13,--,Niedermarsberg Germany,2/13/1963,7 Seasons,77.0,"Koch, Markus",262.0,1986 - 1992
13491,markuskoch/2501642,Washington Redskins,10,--,Niedermarsberg Germany,2/13/1963,7 Seasons,77.0,"Koch, Markus",262.0,1986 - 1992
13492,markuskoch/2501642,Washington Redskins,11,--,Niedermarsberg Germany,2/13/1963,7 Seasons,77.0,"Koch, Markus",262.0,1986 - 1992
13493,markuskoch/2501642,Washington Redskins,12,--,Niedermarsberg Germany,2/13/1963,7 Seasons,77.0,"Koch, Markus",262.0,1986 - 1992
13494,markuskoch/2501642,Washington Redskins,16,--,Niedermarsberg Germany,2/13/1963,7 Seasons,77.0,"Koch, Markus",262.0,1986 - 1992
13495,tonyrichardson/2502655,New York Jets,16,0,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13496,tonyrichardson/2502655,New York Jets,16,1,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13497,tonyrichardson/2502655,New York Jets,16,1,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13498,tonyrichardson/2502655,Minnesota Vikings,14,1,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13499,tonyrichardson/2502655,Minnesota Vikings,9,0,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13500,tonyrichardson/2502655,Kansas City Chiefs,16,0,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13501,tonyrichardson/2502655,Kansas City Chiefs,16,0,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13502,tonyrichardson/2502655,Kansas City Chiefs,16,2,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13503,tonyrichardson/2502655,Kansas City Chiefs,14,0,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13504,tonyrichardson/2502655,Kansas City Chiefs,14,0,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13505,tonyrichardson/2502655,Kansas City Chiefs,16,--,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13506,tonyrichardson/2502655,Kansas City Chiefs,16,--,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13507,tonyrichardson/2502655,Kansas City Chiefs,14,--,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13508,tonyrichardson/2502655,Kansas City Chiefs,14,--,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13509,tonyrichardson/2502655,Kansas City Chiefs,13,--,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13510,tonyrichardson/2502655,Kansas City Chiefs,14,--,Frankfurt Germany,12/17/1971,16 Seasons,73.0,"Richardson, Tony",240.0,1995 - 2010
13511,lionelbarnes/2499543,Jacksonville Jaguars,3,6,"New Orleans , LA",4/19/1976,5 Seasons,77.0,"Barnes, Lionel",260.0,1999 - 2004
13512,lionelbarnes/2499543,Jacksonville Jaguars,13,13,"New Orleans , LA",4/19/1976,5 Seasons,77.0,"Barnes, Lionel",260.0,1999 - 2004
13513,lionelbarnes/2499543,Indianapolis Colts,6,0,"New Orleans , LA",4/19/1976,5 Seasons,77.0,"Barnes, Lionel",260.0,1999 - 2004
13514,lionelbarnes/2499543,Indianapolis Colts,1,--,"New Orleans , LA",4/19/1976,5 Seasons,77.0,"Barnes, Lionel",260.0,1999 - 2004
13515,lionelbarnes/2499543,St. Louis Rams,1,--,"New Orleans , LA",4/19/1976,5 Seasons,77.0,"Barnes, Lionel",260.0,1999 - 2004
13516,lionelbarnes/2499543,St. Louis Rams,3,--,"New Orleans , LA",4/19/1976,5 Seasons,77.0,"Barnes, Lionel",260.0,1999 - 2004
13517,natejacquet/2501352,Carolina Panthers,0,0,"Duarte , CA",9/2/1975,6 Seasons,72.0,"Jacquet, Nate",185.0,1997 - 2002
13518,natejacquet/2501352,Minnesota Vikings,10,3,"Duarte , CA",9/2/1975,6 Seasons,72.0,"Jacquet, Nate",185.0,1997 - 2002
13519,natejacquet/2501352,Minnesota Vikings,1,--,"Duarte , CA",9/2/1975,6 Seasons,72.0,"Jacquet, Nate",185.0,1997 - 2002
13520,natejacquet/2501352,San Diego Chargers,11,--,"Duarte , CA",9/2/1975,6 Seasons,72.0,"Jacquet, Nate",185.0,1997 - 2002
13521,natejacquet/2501352,Miami Dolphins,13,--,"Duarte , CA",9/2/1975,6 Seasons,72.0,"Jacquet, Nate",185.0,1997 - 2002
13522,natejacquet/2501352,Miami Dolphins,15,--,"Duarte , CA",9/2/1975,6 Seasons,72.0,"Jacquet, Nate",185.0,1997 - 2002
13523,natejacquet/2501352,Indianapolis Colts,5,--,"Duarte , CA",9/2/1975,6 Seasons,72.0,"Jacquet, Nate",185.0,1997 - 2002
13524,rechecaldwell/2505046,Washington Redskins,8,0,"Tampa , FL",3/28/1979,7 Seasons,72.0,"Caldwell, Reche",210.0,2002 - 2008
13525,rechecaldwell/2505046,New England Patriots,16,2,"Tampa , FL",3/28/1979,7 Seasons,72.0,"Caldwell, Reche",210.0,2002 - 2008
13526,rechecaldwell/2505046,San Diego Chargers,16,5,"Tampa , FL",3/28/1979,7 Seasons,72.0,"Caldwell, Reche",210.0,2002 - 2008
13527,rechecaldwell/2505046,San Diego Chargers,6,0,"Tampa , FL",3/28/1979,7 Seasons,72.0,"Caldwell, Reche",210.0,2002 - 2008
13528,rechecaldwell/2505046,San Diego Chargers,9,1,"Tampa , FL",3/28/1979,7 Seasons,72.0,"Caldwell, Reche",210.0,2002 - 2008
13529,rechecaldwell/2505046,San Diego Chargers,16,2,"Tampa , FL",3/28/1979,7 Seasons,72.0,"Caldwell, Reche",210.0,2002 - 2008
13530,patthomas/2506532,Kansas City Chiefs,12,48,"Vallejo , CA",1/26/1983,5 Seasons,73.0,"Thomas, Pat",237.0,2005 - 2009
13531,patthomas/2506532,Kansas City Chiefs,4,8,"Vallejo , CA",1/26/1983,5 Seasons,73.0,"Thomas, Pat",237.0,2005 - 2009
13532,patthomas/2506532,Jacksonville Jaguars,4,4,"Vallejo , CA",1/26/1983,5 Seasons,73.0,"Thomas, Pat",237.0,2005 - 2009
13533,patthomas/2506532,Jacksonville Jaguars,2,0,"Vallejo , CA",1/26/1983,5 Seasons,73.0,"Thomas, Pat",237.0,2005 - 2009
13534,patthomas/2506532,Jacksonville Jaguars,9,12,"Vallejo , CA",1/26/1983,5 Seasons,73.0,"Thomas, Pat",237.0,2005 - 2009
13535,melagee/2499364,Atlanta Falcons,10,--,"Chicago , IL",11/22/1968,5 Seasons,77.0,"Agee, Mel",300.0,1991 - 1995
13536,melagee/2499364,Atlanta Falcons,16,--,"Chicago , IL",11/22/1968,5 Seasons,77.0,"Agee, Mel",300.0,1991 - 1995
13537,melagee/2499364,Atlanta Falcons,11,--,"Chicago , IL",11/22/1968,5 Seasons,77.0,"Agee, Mel",300.0,1991 - 1995
13538,melagee/2499364,Atlanta Falcons,0,--,"Chicago , IL",11/22/1968,5 Seasons,77.0,"Agee, Mel",300.0,1991 - 1995
13539,melagee/2499364,Indianapolis Colts,1,--,"Chicago , IL",11/22/1968,5 Seasons,77.0,"Agee, Mel",300.0,1991 - 1995
13540,melagee/2499364,Indianapolis Colts,16,--,"Chicago , IL",11/22/1968,5 Seasons,77.0,"Agee, Mel",300.0,1991 - 1995
13541,calvinjackson/2501319,Miami Dolphins,16,--,"Miami , FL",10/28/1972,6 Seasons,69.0,"Jackson, Calvin",195.0,1994 - 1999
13542,calvinjackson/2501319,Miami Dolphins,16,--,"Miami , FL",10/28/1972,6 Seasons,69.0,"Jackson, Calvin",195.0,1994 - 1999
13543,calvinjackson/2501319,Miami Dolphins,16,--,"Miami , FL",10/28/1972,6 Seasons,69.0,"Jackson, Calvin",195.0,1994 - 1999
13544,calvinjackson/2501319,Miami Dolphins,16,--,"Miami , FL",10/28/1972,6 Seasons,69.0,"Jackson, Calvin",195.0,1994 - 1999
13545,calvinjackson/2501319,Miami Dolphins,9,--,"Miami , FL",10/28/1972,6 Seasons,69.0,"Jackson, Calvin",195.0,1994 - 1999
13546,calvinjackson/2501319,Miami Dolphins,2,--,"Miami , FL",10/28/1972,6 Seasons,69.0,"Jackson, Calvin",195.0,1994 - 1999
13547,chuckklingbeil/2501635,Miami Dolphins,16,--,"Houghton , MI",11/2/1965,5 Seasons,73.0,"Klingbeil, Chuck",288.0,1991 - 1995
13548,chuckklingbeil/2501635,Miami Dolphins,16,--,"Houghton , MI",11/2/1965,5 Seasons,73.0,"Klingbeil, Chuck",288.0,1991 - 1995
13549,chuckklingbeil/2501635,Miami Dolphins,16,--,"Houghton , MI",11/2/1965,5 Seasons,73.0,"Klingbeil, Chuck",288.0,1991 - 1995
13550,chuckklingbeil/2501635,Miami Dolphins,15,--,"Houghton , MI",11/2/1965,5 Seasons,73.0,"Klingbeil, Chuck",288.0,1991 - 1995
13551,chuckklingbeil/2501635,Miami Dolphins,15,--,"Houghton , MI",11/2/1965,5 Seasons,73.0,"Klingbeil, Chuck",288.0,1991 - 1995
13552,ravincaldwell/2499968,San Francisco 49ers,0,--,"Port Arthur , TX",8/4/1963,7 Seasons,75.0,"Caldwell, Ravin",229.0,1987 - 1993
13553,ravincaldwell/2499968,Washington Redskins,4,--,"Port Arthur , TX",8/4/1963,7 Seasons,75.0,"Caldwell, Ravin",229.0,1987 - 1993
13554,ravincaldwell/2499968,Washington Redskins,16,--,"Port Arthur , TX",8/4/1963,7 Seasons,75.0,"Caldwell, Ravin",229.0,1987 - 1993
13555,ravincaldwell/2499968,Washington Redskins,16,--,"Port Arthur , TX",8/4/1963,7 Seasons,75.0,"Caldwell, Ravin",229.0,1987 - 1993
13556,ravincaldwell/2499968,Washington Redskins,15,--,"Port Arthur , TX",8/4/1963,7 Seasons,75.0,"Caldwell, Ravin",229.0,1987 - 1993
13557,ravincaldwell/2499968,Washington Redskins,16,--,"Port Arthur , TX",8/4/1963,7 Seasons,75.0,"Caldwell, Ravin",229.0,1987 - 1993
13558,ravincaldwell/2499968,Washington Redskins,12,--,"Port Arthur , TX",8/4/1963,7 Seasons,75.0,"Caldwell, Ravin",229.0,1987 - 1993
13559,henryford/2500680,New Orleans Saints,4,2,"Fort Worth , TX",10/30/1971,10 Seasons,75.0,"Ford, Henry",295.0,1994 - 2003
13560,henryford/2500680,Tennessee Titans,16,22,"Fort Worth , TX",10/30/1971,10 Seasons,75.0,"Ford, Henry",295.0,1994 - 2003
13561,henryford/2500680,Tennessee Titans,16,27,"Fort Worth , TX",10/30/1971,10 Seasons,75.0,"Ford, Henry",295.0,1994 - 2003
13562,henryford/2500680,Tennessee Titans,14,--,"Fort Worth , TX",10/30/1971,10 Seasons,75.0,"Ford, Henry",295.0,1994 - 2003
13563,henryford/2500680,Tennessee Titans,12,--,"Fort Worth , TX",10/30/1971,10 Seasons,75.0,"Ford, Henry",295.0,1994 - 2003
13564,henryford/2500680,Tennessee Oilers,13,--,"Fort Worth , TX",10/30/1971,10 Seasons,75.0,"Ford, Henry",295.0,1994 - 2003
13565,henryford/2500680,Tennessee Oilers,16,--,"Fort Worth , TX",10/30/1971,10 Seasons,75.0,"Ford, Henry",295.0,1994 - 2003
13566,henryford/2500680,Houston Oilers,15,--,"Fort Worth , TX",10/30/1971,10 Seasons,75.0,"Ford, Henry",295.0,1994 - 2003
13567,henryford/2500680,Houston Oilers,16,--,"Fort Worth , TX",10/30/1971,10 Seasons,75.0,"Ford, Henry",295.0,1994 - 2003
13568,henryford/2500680,Houston Oilers,11,--,"Fort Worth , TX",10/30/1971,10 Seasons,75.0,"Ford, Henry",295.0,1994 - 2003
13569,mauriceleggett/2507440,Kansas City Chiefs,10,17,"Mckeesport , PA",10/2/1986,4 Seasons,71.0,"Leggett, Maurice",188.0,2008 - 2011
13570,mauriceleggett/2507440,Kansas City Chiefs,12,37,"Mckeesport , PA",10/2/1986,4 Seasons,71.0,"Leggett, Maurice",188.0,2008 - 2011
13571,markharper/2501033,Cleveland Browns,0,--,"Memphis , TN",11/5/1961,6 Seasons,69.0,"Harper, Mark",174.0,1986 - 1991
13572,markharper/2501033,Cleveland Browns,5,--,"Memphis , TN",11/5/1961,6 Seasons,69.0,"Harper, Mark",174.0,1986 - 1991
13573,markharper/2501033,Cleveland Browns,16,--,"Memphis , TN",11/5/1961,6 Seasons,69.0,"Harper, Mark",174.0,1986 - 1991
13574,markharper/2501033,Cleveland Browns,13,--,"Memphis , TN",11/5/1961,6 Seasons,69.0,"Harper, Mark",174.0,1986 - 1991
13575,markharper/2501033,Cleveland Browns,12,--,"Memphis , TN",11/5/1961,6 Seasons,69.0,"Harper, Mark",174.0,1986 - 1991
13576,markharper/2501033,Cleveland Browns,16,--,"Memphis , TN",11/5/1961,6 Seasons,69.0,"Harper, Mark",174.0,1986 - 1991
13577,toddfranz/2504230,Green Bay Packers,5,3,"Enid , OK",4/12/1976,5 Seasons,72.0,"Franz, Todd",202.0,2000 - 2005
13578,toddfranz/2504230,Washington Redskins,16,7,"Enid , OK",4/12/1976,5 Seasons,72.0,"Franz, Todd",202.0,2000 - 2005
13579,toddfranz/2504230,Washington Redskins,16,38,"Enid , OK",4/12/1976,5 Seasons,72.0,"Franz, Todd",202.0,2000 - 2005
13580,toddfranz/2504230,Washington Redskins,0,0,"Enid , OK",4/12/1976,5 Seasons,72.0,"Franz, Todd",202.0,2000 - 2005
13581,toddfranz/2504230,Green Bay Packers,2,6,"Enid , OK",4/12/1976,5 Seasons,72.0,"Franz, Todd",202.0,2000 - 2005
13582,toddfranz/2504230,Cleveland Browns,2,--,"Enid , OK",4/12/1976,5 Seasons,72.0,"Franz, Todd",202.0,2000 - 2005
13583,toddfranz/2504230,New Orleans Saints,5,--,"Enid , OK",4/12/1976,5 Seasons,72.0,"Franz, Todd",202.0,2000 - 2005
13584,oliverbarnett/2499550,San Francisco 49ers,7,--,"Louisville , KY",4/9/1966,6 Seasons,75.0,"Barnett, Oliver",285.0,1990 - 1995
13585,oliverbarnett/2499550,Buffalo Bills,16,--,"Louisville , KY",4/9/1966,6 Seasons,75.0,"Barnett, Oliver",285.0,1990 - 1995
13586,oliverbarnett/2499550,Buffalo Bills,16,--,"Louisville , KY",4/9/1966,6 Seasons,75.0,"Barnett, Oliver",285.0,1990 - 1995
13587,oliverbarnett/2499550,Atlanta Falcons,16,--,"Louisville , KY",4/9/1966,6 Seasons,75.0,"Barnett, Oliver",285.0,1990 - 1995
13588,oliverbarnett/2499550,Atlanta Falcons,15,--,"Louisville , KY",4/9/1966,6 Seasons,75.0,"Barnett, Oliver",285.0,1990 - 1995
13589,oliverbarnett/2499550,Atlanta Falcons,15,--,"Louisville , KY",4/9/1966,6 Seasons,75.0,"Barnett, Oliver",285.0,1990 - 1995
13590,bradottis/2502371,Arizona Cardinals,15,--,"Wahoo , NE",8/2/1972,7 Seasons,77.0,"Ottis, Brad",290.0,1994 - 2000
13591,bradottis/2502371,Arizona Cardinals,14,--,"Wahoo , NE",8/2/1972,7 Seasons,77.0,"Ottis, Brad",290.0,1994 - 2000
13592,bradottis/2502371,Arizona Cardinals,0,--,"Wahoo , NE",8/2/1972,7 Seasons,77.0,"Ottis, Brad",290.0,1994 - 2000
13593,bradottis/2502371,Arizona Cardinals,16,--,"Wahoo , NE",8/2/1972,7 Seasons,77.0,"Ottis, Brad",290.0,1994 - 2000
13594,bradottis/2502371,Arizona Cardinals,11,--,"Wahoo , NE",8/2/1972,7 Seasons,77.0,"Ottis, Brad",290.0,1994 - 2000
13595,bradottis/2502371,St. Louis Rams,0,--,"Wahoo , NE",8/2/1972,7 Seasons,77.0,"Ottis, Brad",290.0,1994 - 2000
13596,bradottis/2502371,St. Louis Rams,12,--,"Wahoo , NE",8/2/1972,7 Seasons,77.0,"Ottis, Brad",290.0,1994 - 2000
13597,bradottis/2502371,Los Angeles Rams,13,--,"Wahoo , NE",8/2/1972,7 Seasons,77.0,"Ottis, Brad",290.0,1994 - 2000
13598,williambartee/2504266,Kansas City Chiefs,0,0,"Daytona Beach , FL",6/25/1977,7 Seasons,73.0,"Bartee, William",200.0,2000 - 2006
13599,williambartee/2504266,Kansas City Chiefs,16,5,"Daytona Beach , FL",6/25/1977,7 Seasons,73.0,"Bartee, William",200.0,2000 - 2006
13600,williambartee/2504266,Kansas City Chiefs,14,46,"Daytona Beach , FL",6/25/1977,7 Seasons,73.0,"Bartee, William",200.0,2000 - 2006
